198663|969045
198663|970561
271718|440414
271718|19278
271718|60073
271718|1219901
271718|503103
271718|3063
271718|107379
271718|113373
271718|56446
271718|65923
284053|74568
284053|91606
284053|103
284053|112
284053|59817
284053|19137
284053|17605
284053|62561
284053|4785
284053|1372
120|109
120|1327
120|110
120|882
120|114
120|655
120|48
120|113
120|1329
120|1330
1726|3223
1726|18288
1726|1229
1726|12052
1726|57451
1726|17857
1726|57452
1726|9048
1726|173810
1726|17200
194662|2232
194662|58225
194662|819
194662|54693
194662|3489
194662|39388
194662|127558
194662|28044
194662|30083
194662|143256
276907|2524
276907|70456
276907|1303037
276907|11207
276907|228866
276907|2040
276907|220448
276907|9046
276907|145143
276907|1460120
10681|670
10681|72754
10681|60074
10681|20753
10681|7907
10681|10205
10681|11074
10681|117081
10681|35159
10681|72755
158852|52018
158852|1461
158852|1055230
158852|965224
158852|41419
158852|17696
158852|298410
158852|74428
158852|4445
158852|992427
